t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,t_trial_s,V'O2_filtered
0 days 00:03:01,,-,0.903104307822847,11.0134671685713,1.31636622473569,-,47.8739273254369,1.45760153432234,25.21,46.86539,25.3425315311692,3.29606419764791,270.277264207129,245.930294551671,0.0,59.8370546354431,0.0,1.0,0.9030983315033763
0 days 00:03:02,,-,0.903104307822847,11.0134671685713,1.31636622473569,-,47.8739273254369,1.45760153432234,25.21,46.86539,25.417608549004495,3.29606419764791,270.277264207129,245.930294551671,0.0,59.8370546354431,0.0,2.0,1.1395272218790407
0 days 00:03:03,,-,1.54351865209625,18.8233981962958,2.1707521503513494,-,40.1088577166992,1.40636599849522,31.57,66.45485,25.5193050828418,5.63338755391497,461.937779421028,420.325751375434,0.0,102.269039264096,0.0,3.0,1.350089307877533
0 days 00:03:04,,-,1.54351865209625,18.8233981962958,2.1707521503513494,-,40.1088577166992,1.40636599849522,31.57,66.45485,25.647621132681,5.63338755391497,461.937779421028,420.325751375434,0.0,102.269039264096,0.0,4.0,1.4958527554629784
0 days 00:03:05,,-,1.35661256018156,16.5440556119703,1.93371926444928,-,46.493185933321,1.42540274298395,41.66,69.07228,25.7681682283281,4.9512354785169,406.001309238385,369.428119905939,0.0,89.8851873250459,0.0,5.0,1.5459636856420333
0 days 00:03:06,,-,1.57444184847258,19.2005103472265,2.31529172372282,-,47.8734734300432,1.4705476267472,42.25,81.458,25.8900006801327,5.7462480945745,471.19234375510894,428.746651073767,0.0,104.317919969286,0.0,6.0,1.5044747040879165
0 days 00:03:07,,-,1.57444184847258,19.2005103472265,2.31529172372282,-,47.8734734300432,1.4705476267472,42.25,81.458,26.0208874422869,5.7462480945745,471.19234375510894,428.746651073767,0.0,104.317919969286,0.0,7.0,1.4206650611363523
0 days 00:03:08,,-,1.21007248315642,14.7569815019075,1.73608128283597,-,44.6617874154354,1.43469197672149,45.8,60.6392,26.136628797038295,4.41640744456858,362.145410454624,329.522824366713,0.0,80.1758696755993,0.0,8.0,1.3765052983824673
0 days 00:03:09,,-,1.40333295412452,17.1138165137137,2.09759629802985,-,46.5971384822176,1.49472460677619,37.26,70.75674,26.2452578252281,5.12175112819488,419.98359251198,382.150858735147,0.0,92.9807442177972,0.0,9.0,1.4298050579082602
0 days 00:03:10,,-,1.64950904314181,20.1159639407538,2.48638043417681,-,49.5810740414163,1.50734574297393,45.11,88.28027,26.37215251009,6.02022120114025,493.658138493501,449.188694297632,0.0,109.291653113779,0.0,10.0,1.551902057758335
0 days 00:03:11,,-,1.64950904314181,20.1159639407538,2.48638043417681,-,49.5810740414163,1.50734574297393,45.11,88.28027,26.5092797707826,6.02022120114025,493.658138493501,449.188694297632,0.0,109.291653113779,0.0,11.0,1.6510286831081615
0 days 00:03:12,,-,1.63171957800225,19.8990192439299,2.45446597475578,-,48.5227738070878,1.50422046033231,35.08,84.22708,26.6456675930848,5.95529490344251,488.334182082286,444.344327635008,0.0,108.112975093676,0.0,12.0,1.6680801486681414
0 days 00:03:13,,-,1.63171957800225,19.8990192439299,2.45446597475578,-,48.5227738070878,1.50422046033231,35.08,84.22708,26.7813159769966,5.95529490344251,488.334182082286,444.344327635008,0.0,108.112975093676,0.0,13.0,1.6260043073579122
0 days 00:03:14,,-,1.58360094658251,19.3122066656403,2.34857956447638,-,48.6900441467895,1.48306274351802,33.7,81.9584,26.9149642578648,5.77967609962484,473.933440169237,431.24082553013,0.0,104.924775068158,0.0,14.0,1.5862390063764162
0 days 00:03:15,,-,1.58360094658251,19.3122066656403,2.34857956447638,-,48.6900441467895,1.48306274351802,33.7,81.9584,27.0466124356896,5.77967609962484,473.933440169237,431.24082553013,0.0,104.924775068158,0.0,15.0,1.585322878126797
0 days 00:03:16,,-,1.64476423715675,20.0581004531311,2.27410125546058,-,45.8868379400489,1.38263053396135,33.89,80.35319,27.1808029319474,6.00290405959118,492.23813288647693,447.89660486412,0.0,108.977276122657,0.0,16.0,1.6231353357494116
0 days 00:03:17,,-,1.64476423715675,20.0581004531311,2.27410125546058,-,45.8868379400489,1.38263053396135,33.89,80.35319,27.317535746638,6.00290405959118,492.23813288647693,447.89660486412,0.0,108.977276122657,0.0,17.0,1.6966516356411674
0 days 00:03:18,,-,1.93911413119999,23.647733307317,2.34412132246714,-,37.4547938315805,1.20886196678713,32.08,77.24864,27.466503533553695,7.07719430373394,580.329932906183,528.052967220336,0.0,128.480040686213,0.0,18.0,1.8271937037678936
0 days 00:03:19,,-,1.93911413119999,23.647733307317,2.34412132246714,-,37.4547938315805,1.20886196678713,32.08,77.24864,27.6277062926943,7.07719430373394,580.329932906183,528.052967220336,0.0,128.480040686213,0.0,19.0,2.040904520904809
0 days 00:03:20,,-,2.27358082352263,27.7265954088125,2.50429842533206,-,30.2442953813538,1.1014776336176,29.55,73.01805,27.8028115222402,8.29789902224869,680.427719824393,619.133799686881,0.0,150.640827174424,0.0,20.0,2.318244417744307
0 days 00:03:21,,-,2.71321171014351,33.087947684677,2.81188438045277,-,29.656616805529,1.03636747915408,36.36,85.70052,28.0100929562606,9.90242201368984,811.998605122567,738.8525879864661,0.0,179.769486128094,0.0,21.0,2.583099594102618
0 days 00:03:22,,-,2.71321171014351,33.087947684677,2.81188438045277,-,29.656616805529,1.03636747915408,36.36,85.70052,28.2356481243502,9.90242201368984,811.998605122567,738.8525879864661,0.0,179.769486128094,0.0,22.0,2.7674462044612262
0 days 00:03:23,,-,2.89961021267874,35.3611001546188,2.90103917803393,-,27.7124592983708,1.0004928129129,35.29,85.43709,28.4689511481294,10.5827215376537,867.7831660876021,789.611994441953,0.0,192.119706676874,0.0,23.0,2.8780655179049033
0 days 00:03:24,,-,2.89963603264538,35.3614150322607,2.90106480918911,-,27.7122125312709,1.00049274340905,35.29,85.43709,28.7100031008331,10.5828157729119,867.790893378772,789.619025647479,0.0,192.121417432477,0.0,24.0,2.9746217063166123
0 days 00:03:25,,-,3.12196501837924,38.0727441265761,3.02978097964235,-,26.2413894831311,0.970472430602459,33.7,86.7775,28.9599390847638,11.3627828161311,931.7481909227469,813.8654479429871,33.7170636562705,198.020790253768,3.62939328915721,25.0,3.0923210866086386
0 days 00:03:26,,-,3.2854354653431,40.0662861627207,3.09805790445885,-,25.597672176835,0.942967206977333,35.5,89.2115,29.2246341861608,11.8787382821354,974.0565391351,765.338596114465,120.145231223357,186.213770344152,12.9327482479394,26.0,3.2161475111920574
0 days 00:03:27,,-,3.2854354653431,40.0662861627207,3.09805790445885,-,25.597672176835,0.942967206977333,35.5,89.2115,29.4952054470316,11.8787382821354,974.0565391351,765.338596114465,120.145231223357,186.213770344152,12.9327482479394,27.0,3.320868052728568
0 days 00:03:28,,-,3.36087860351658,40.986324433129,3.19431220726039,-,25.1930372942976,0.950439627280228,31.57,89.21682,29.7691333513677,12.1734679522492,998.224372084436,808.242367341142,99.3754062953697,196.652644121932,10.6970297411593,28.0,3.391701874056423
0 days 00:03:29,,-,3.36087860351658,40.986324433129,3.19431220726039,-,25.1930372942976,0.950439627280228,31.57,89.21682,30.0464178991689,12.1734679522492,998.224372084436,808.242367341142,99.3754062953697,196.652644121932,10.6970297411593,29.0,3.400857339633699
0 days 00:03:30,,-,3.36313805764286,41.0138787517421,3.17199502950571,-,24.8219545463765,0.943165274555777,33.14,88.25182,30.3235520263433,12.1602602874545,997.141343571272,784.111173948536,122.362658099131,190.781307530057,13.1714379008753,30.0,3.323906398700203
0 days 00:03:31,,-,3.36313805764286,41.0138787517421,3.17199502950571,-,24.8219545463765,0.943165274555777,33.14,88.25182,30.6005357328909,12.1602602874545,997.141343571272,784.111173948536,122.362658099131,190.781307530057,13.1714379008753,31.0,3.2225477541554866
0 days 00:03:32,,-,3.20303497050283,39.0614020793028,3.06955047690123,-,23.7383109145585,0.95832562090927,27.39,79.9788,30.8714100656045,11.6238274630111,953.153851966907,795.7591084816252,71.0434831085024,193.615354861709,7.64730711609284,32.0,3.2565840070556713
0 days 00:03:33,,-,3.20303497050283,39.0614020793028,3.06955047690123,-,23.7383109145585,0.95832562090927,27.39,79.9788,31.1361750244842,11.6238274630111,953.153851966907,795.7591084816252,71.0434831085024,193.615354861709,7.64730711609284,33.0,3.5230554675038332
0 days 00:03:34,,-,4.1961649031296,51.1727427210927,3.95611369951266,-,25.1501460110136,0.9427927145003528,47.24,112.33672,31.4413372966242,15.1709086273253,1244.01450744068,976.753540479586,154.13571810464,237.652929557077,16.5915735311776,34.0,3.8956482753858377
0 days 00:03:35,,-,4.14927428901453,50.6009059635919,3.89135182958014,-,24.4401509604912,0.9378391396979328,44.11,107.76073,31.7847614497854,14.9834072600026,1228.63939532021,945.108583838975,171.669696068837,229.953426724811,18.4789769718877,35.0,4.123479657183558
0 days 00:03:36,,-,4.14927428901453,50.6009059635919,3.89135182958014,-,24.4401509604912,0.9378391396979328,44.11,107.76073,32.1260501707077,14.9834072600026,1228.63939532021,945.108583838975,171.669696068837,229.953426724811,18.4789769718877,36.0,4.107801283758511
0 days 00:03:37,,-,3.70208451791409,45.1473721696841,3.53807918713425,-,24.8880055423246,0.955699193255519,37.5,97.5375,32.449606063645,13.4263784613202,1100.96303382826,909.935843568468,91.22195332444248,221.395582376756,9.81937064848681,37.0,3.9956282056654007
0 days 00:03:38,,-,4.16706124846148,50.8178201031888,3.98258469951334,-,23.9352469409526,0.955729820622087,40.81,105.61628,32.7746358779919,15.112824749634,1239.25162946999,1024.35125684619,102.55973501428,249.233882444328,11.0397992480388,38.0,3.9796454179133156
0 days 00:03:39,,-,4.16706124846148,50.8178201031888,3.98258469951334,-,23.9352469409526,0.955729820622087,40.81,105.61628,33.1188724417336,15.112824749634,1239.25162946999,1024.35125684619,102.55973501428,249.233882444328,11.0397992480388,39.0,4.087269839994771
0 days 00:03:40,,-,4.01361150516731,48.946481770333,3.85655116573732,-,24.1398326358349,0.960868076238126,39.21,102.53415,33.4569762145447,14.574335789873,1195.09553476959,1007.42999091962,79.4617885598665,245.116786111829,8.55347562538929,40.0,4.1961943927748395
0 days 00:03:41,,-,4.27613426586243,52.1479788519809,4.11561392011546,-,24.4286646548812,0.962461341069563,42.55,110.58745,33.7998718406817,15.533572846547,1273.75297341686,1080.19555707122,78.2762574453954,262.821303423655,8.42586194245375,41.0,4.19759743553602
0 days 00:03:42,,-,4.27613426586243,52.1479788519809,4.11561392011546,-,24.4286646548812,0.962461341069563,42.55,110.58745,34.1536921110752,15.533572846547,1273.75297341686,1080.19555707122,78.2762574453954,262.821303423655,8.42586194245375,42.0,4.111557531589167
0 days 00:03:43,,-,3.80970802622734,46.4598539783822,3.71786669876386,-,24.4139444177053,0.975892817289091,35.5,98.122,34.4887251911769,13.8839658940869,1138.48520331513,1013.98052642149,21.797996272971,246.710590370191,2.34639357082573,43.0,4.057235890521474
0 days 00:03:44,,-,4.18485219908189,51.0347829156328,4.02331990169308,-,23.9074823292325,0.961400716272787,38.96,105.65952,34.8199375936217,15.1980987108213,1246.24409428735,1052.66012601319,80.763700868668,256.121685161361,8.69361688575544,44.0,4.114304659603184
0 days 00:03:45,,-,4.18485219908189,51.0347829156328,4.02331990169308,-,23.9074823292325,0.961400716272787,38.96,105.65952,35.1661165087015,15.1980987108213,1246.24409428735,1052.66012601319,80.763700868668,256.121685161361,8.69361688575544,45.0,4.22993379347461
