t,Marker,v,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,t_trial_s,V'O2_filtered
0 days 00:02:46,,-,0.830110524741137,13.8351754123523,0.991177562905869,-,42.2962472508693,1.19403083488787,11.58,36.6507,14.5565413111236,4.14053318967206,248.431991380324,226.052875721722,0.0,1.0,0.8302202326874478
0 days 00:02:47,,-,0.830110524741137,13.8351754123523,0.991177562905869,-,42.2962472508693,1.19403083488787,11.58,36.6507,14.6255501976182,4.14053318967206,248.431991380324,226.052875721722,0.0,2.0,0.6811290898842969
0 days 00:02:48,,-,0.613733903488089,10.2288983914681,0.784058675418031,-,45.0774510626932,1.27752218178256,12.82,29.37062,14.6855651554423,3.06126174922534,183.675704953521,167.129929902604,0.0,3.0,0.7187863468303234
0 days 00:02:49,,-,0.613733903488089,10.2288983914681,0.784058675418031,-,45.0774510626932,1.27752218178256,12.82,29.37062,14.7365861845961,3.06126174922534,183.675704953521,167.129929902604,0.0,4.0,0.9276499341275476
0 days 00:02:50,,-,1.71132623263212,28.522103877202,2.13660897163681,-,47.7721596508562,1.24851061761063,42.25,87.373,14.8332298279691,8.53597545553274,512.158527331964,466.022541161188,0.0,5.0,1.0979165133414448
0 days 00:02:51,,-,0.714946120750651,11.9157686791775,0.881159897938509,-,49.1933013960171,1.2324843402372,55.04,42.49088,14.9340804667991,3.56610120407579,213.966072244548,194.691696786007,0.0,6.0,1.0465955503426119
0 days 00:02:52,,-,0.714946120750651,11.9157686791775,0.881159897938509,-,49.1933013960171,1.2324843402372,55.04,42.49088,14.9935154868671,3.56610120407579,213.966072244548,194.691696786007,0.0,7.0,0.8016051746230664
0 days 00:02:53,,-,0.714946120750651,11.9157686791775,0.881159897938509,-,49.1933013960171,1.2324843402372,55.04,42.49088,15.052950506935,3.56610120407579,213.966072244548,194.691696786007,0.0,8.0,0.553205255796038
0 days 00:02:54,,-,0.442616427429067,7.37694045715111,0.542660525011579,-,43.6580723228959,1.22602888501816,19.86,21.96516,15.1010658482762,2.20773975686626,132.464385411976,120.53180062163,0.0,9.0,0.47753932221826506
0 days 00:02:55,,-,0.658003342610598,10.9667223768433,0.797017866893693,-,51.629707328257,1.21126720075853,40.54,39.36434,15.146814301356,3.28207461270768,196.924476762461,179.185233048353,0.0,10.0,0.6214811661358762
0 days 00:02:56,,-,0.658003342610598,10.9667223768433,0.797017866893693,-,51.629707328257,1.21126720075853,40.54,39.36434,15.2015155449011,3.28207461270768,196.924476762461,179.185233048353,0.0,11.0,0.8875797533709112
0 days 00:02:57,,-,1.39493472246492,23.248912041082,1.62266490117607,-,43.0446020397991,1.16325507928338,46.51,66.23024,15.2868481395922,6.95783675022444,417.470205013467,379.86388084359,0.0,12.0,1.1033925014084371
0 days 00:02:58,,-,1.07772411320609,17.9620685534348,1.29271291503609,-,47.5110831914815,1.19948407871328,34.88,55.84288,15.3896268828106,5.37561243598404,322.536746159042,293.482166246297,0.0,13.0,1.1605282561462367
0 days 00:02:59,,-,1.07772411320609,17.9620685534348,1.29271291503609,-,47.5110831914815,1.19948407871328,34.88,55.84288,15.4792204234103,5.37561243598404,322.536746159042,293.482166246297,0.0,14.0,1.1091646041182281
0 days 00:03:00,,-,1.04857170016196,17.4761950026993,1.25913174825019,-,48.512657734462,1.20080653335934,42.25,56.48825,15.5676022123801,5.23020224038884,313.812134423331,285.543480244324,0.0,15.0,1.0877098613736509
0 days 00:03:01,,-,1.14275224754523,19.0458707924205,1.31498992271358,-,49.3701501101332,1.15072179953122,47.61,62.74998,15.6586869662008,5.69996821809827,341.998093085896,311.190406693875,0.0,16.0,1.1691303195013067
0 days 00:03:02,,-,1.46780227656938,24.4633712761563,1.64949230928836,-,43.1036666245486,1.12378372456516,48.78,69.7554,15.7671974930964,7.32129500936871,439.277700562122,399.706925427633,0.0,17.0,1.3174216624077146
0 days 00:03:03,,-,1.46780227656938,24.4633712761563,1.64949230928836,-,43.1036666245486,1.12378372456516,48.78,69.7554,15.8892190765859,7.32129500936871,439.277700562122,399.706925427633,0.0,18.0,1.4760915130484387
0 days 00:03:04,,-,1.37211623373744,22.8686038956239,1.53706742579694,-,45.3688605012979,1.12021663180109,41.09,67.71632,16.0072633660452,6.84401972574597,410.641183544758,373.650027576184,0.0,19.0,1.6313163054427517
