t,Marker,v,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,t_trial_s,V'O2_filtered
0 days 00:03:01,,-,0.4893947059964239,8.2113205704098,0.536407315632463,-,40.7462519632276,1.09606276704673,34.68,24.55344,10.5135166560914,2.45744953276585,146.463992152845,133.270302394946,0.0,1.0,0.4894251965612375
0 days 00:03:02,,-,0.332043132509557,5.5711934984825,0.3693024857017659,-,45.931984452535,1.1122123891273,45.8,21.3428,10.5476606097399,1.66732339121315,99.3724741163037,90.420856898352,0.0,2.0,0.7052190121344344
0 days 00:03:03,,-,1.04707927176497,17.5684441571304,1.12054760745024,-,40.507162297756,1.07016501774639,52.17,49.35282,10.6049853265228,5.25781017988054,313.36548672088,285.137067217514,0.0,3.0,0.8929377733542361
0 days 00:03:04,,-,1.14413027792087,19.1968167436387,1.25640849446434,-,39.689675971621,1.09813411873646,51.72,52.28892,10.6960653252659,5.74514268840588,342.410504228991,311.565667240466,0.0,4.0,0.9947048439292966
0 days 00:03:05,,-,1.14413554632699,19.1969051397147,1.25641418888713,-,39.6894932123906,1.09813403920591,51.72,52.28892,10.7911795732054,5.74516914321222,342.412080935448,311.567101914909,0.0,5.0,1.0085388153895474
0 days 00:03:06,,-,0.4904057172004909,8.22828384564583,0.555146120653627,-,40.2261011813103,1.1320139655441,35.29,24.42068,10.8591210515769,2.46252623053273,146.766563339751,133.545617528599,0.0,6.0,1.0173729940077698
0 days 00:03:07,,-,1.32145056031217,22.1719892669827,1.4196286277427,-,36.3224485588483,1.07429567959572,46.51,54.18415,10.9344328205961,6.63553982546765,395.478173597872,359.852923652304,0.0,7.0,1.0619270228864413
0 days 00:03:08,,-,1.32145056031217,22.1719892669827,1.4196286277427,-,36.3224485588483,1.07429567959572,46.51,54.18415,11.0442878688177,6.63553982546765,395.478173597872,359.852923652304,0.0,8.0,1.0816439431678804
0 days 00:03:09,,-,0.86632976186062,14.5357342594064,0.949902420952648,-,33.153957377977,1.09646749167723,27.02,32.31592,11.1352253280041,4.35019349907125,259.271532544647,235.915975228694,0.0,9.0,1.045850916676989
0 days 00:03:10,,-,0.86632976186062,14.5357342594064,0.949902420952648,-,33.153957377977,1.09646749167723,27.02,32.31592,11.2072451981554,4.35019349907125,259.271532544647,235.915975228694,0.0,10.0,1.0392538066482688
0 days 00:03:11,,-,1.34624808639518,22.5880551408588,1.4954714950347,-,38.2653097304965,1.11084391513535,41.95,57.09395,11.2992133933775,6.76005827272463,402.899473054388,366.605701643643,0.0,11.0,1.145292352152471
