t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,t_trial_s,V'O2_filtered
0 days 00:03:11,,-,0.817483247283878,14.702936102228,1.18074482775636,-,49.0517207945612,1.4443657795795,40.26,45.45354,12.9087049975399,4.40023296434317,244.65295281748,222.614258457305,0.0,54.1640531526289,0.0,11.0,0.8431725185393528
0 days 00:03:12,,-,0.799047905996003,14.3713652157554,1.13133873906899,-,46.9569092396667,1.41585846177619,37.26,42.4764,12.975897866168,4.30100182203738,239.135701305279,217.594008997951,0.0,52.9425812647083,0.0,12.0,0.8222743006066028
0 days 00:03:13,,-,0.799047905996003,14.3713652157554,1.13133873906899,-,46.9569092396667,1.41585846177619,37.26,42.4764,13.0423244498639,4.30100182203738,239.135701305279,217.594008997951,0.0,52.9425812647083,0.0,13.0,0.8371739790984545
0 days 00:03:14,,-,0.986078694484946,17.7352283180746,1.31020294042176,-,43.420763717407,1.32870018158755,35.71,47.56572,13.1165251709001,5.30772464307442,295.109490154938,268.525597414579,0.0,65.3346952346908,0.0,14.0,0.8991749739364632
0 days 00:03:15,,-,0.986078694484946,17.7352283180746,1.31020294042176,-,43.420763717407,1.32870018158755,35.71,47.56572,13.1985000292765,5.30772464307442,295.109490154938,268.525597414579,0.0,65.3346952346908,0.0,15.0,0.9922940539731658
0 days 00:03:16,,-,0.981524140682474,17.6533118827783,1.21633364713394,-,38.8808572486713,1.23922947660585,35.5,42.884,13.2802855726899,5.28320903636799,293.74642242206,267.285316808573,0.0,65.0329237977063,0.0,16.0,1.0965941627606337
0 days 00:03:17,,-,1.31767141681453,23.6991262017002,1.53481215249362,-,36.0010996631318,1.16479126200068,39.73,52.72171,13.3758541268325,7.09257495331478,394.347167404302,358.823800144115,0.0,87.3050608623152,0.0,17.0,1.2001042500049326
0 days 00:03:18,,-,1.31767596401685,23.6992079859146,1.53481737740398,-,36.0009754259988,1.16479120763893,39.73,52.72171,13.4853951956764,7.09259942935099,394.348528271915,358.825038422792,0.0,87.3053621466647,0.0,18.0,1.3017045770279718
0 days 00:03:19,,-,1.28632490994365,23.1353401069002,1.41232858551822,-,33.5931922533421,1.09795633638168,35.92,47.98912,13.5936333130035,6.92384741876463,384.965916483314,350.287625971161,0.0,85.2281328396985,0.0,19.0,1.4078748587641605
0 days 00:03:20,,-,1.59769214142515,28.7354701695172,1.71059807959561,-,31.2608910721989,1.07066814390772,40.54,55.3371,13.7135106060955,8.59983082335838,478.150593778726,435.078091799617,0.0,105.858416496257,0.0,20.0,1.514110107700802
0 days 00:03:21,,-,1.59769214142515,28.7354701695172,1.71059807959561,-,31.2608910721989,1.07066814390772,40.54,55.3371,13.8463302154784,8.59983082335838,478.150593778726,435.078091799617,0.0,105.858416496257,0.0,21.0,1.5952670201475136
0 days 00:03:22,,-,1.59771710220485,28.7359191044038,1.71062475074994,-,31.2604026902356,1.07066811038655,40.54,55.3371,13.9791508623833,8.59996517870574,478.158063936039,435.084889034278,0.0,105.860070324642,0.0,22.0,1.6318770261322466
0 days 00:03:23,,-,1.67598479975515,30.1436115063876,1.76845456939686,-,29.6380134278407,1.05517339396826,23.62,52.81432,14.1152258284486,9.02125344846334,501.581691734562,456.398482321003,0.0,111.045859445499,0.0,23.0,1.6420226300960064
0 days 00:03:24,,-,1.67598479975515,30.1436115063876,1.76845456939686,-,29.6380134278407,1.05517339396826,23.62,52.81432,14.2545540761527,9.02125344846334,501.581691734562,456.398482321003,0.0,111.045859445499,0.0,24.0,1.6707401388214655
0 days 00:03:25,,-,1.66645350322313,29.9721853097685,1.69822453635699,-,28.5730384363593,1.0190650582644,34.68,52.22808,14.3934861451908,8.96994973632921,498.729205339904,453.802952055811,0.0,110.414343565891,0.0,25.0,1.7429308004383237
0 days 00:03:26,,-,1.90440896391155,34.2519597825818,1.89685747339615,-,27.5346320006271,0.996034732739396,33.7,56.9193,14.5419129120716,10.2507826655,569.9435162018,518.602174061916,0.0,126.180577630636,0.0,26.0,1.835045317425833
0 days 00:03:27,,-,1.90440896391155,34.2519597825818,1.89685747339615,-,27.5346320006271,0.996034732739396,33.7,56.9193,14.700230555461,10.2507826655,569.9435162018,518.602174061916,0.0,126.180577630636,0.0,27.0,1.9042542416520565
0 days 00:03:28,,-,1.94545583923214,34.9902129358298,1.94208759818056,-,27.0991193615623,0.998268662293097,31.74,56.94156,14.8602543566905,10.4717239685408,582.227852650869,529.779919589842,0.0,128.900223744487,0.0,28.0,1.9423350833956938
0 days 00:03:29,,-,1.94545583923214,34.9902129358298,1.94208759818056,-,27.0991193615623,0.998268662293097,31.74,56.94156,15.0219843157602,10.4717239685408,582.227852650869,529.779919589842,0.0,128.900223744487,0.0,29.0,1.982456763315535
0 days 00:03:30,,-,2.06786106642133,37.1917457989447,2.04441008227308,-,27.8928216873967,0.988659303795088,37.26,62.63406,15.1888021807037,11.1305894773758,618.860774942096,563.11289488023,0.0,137.010436710518,0.0,30.0,2.047415184506525
0 days 00:03:31,,-,2.06786106642133,37.1917457989447,2.04441008227308,-,27.8928216873967,0.988659303795088,37.26,62.63406,15.3607079515209,11.1305894773758,618.860774942096,563.11289488023,0.0,137.010436710518,0.0,31.0,2.1123154351163973
0 days 00:03:32,,-,2.23214097433324,40.1464204016769,2.21155912446839,-,27.5971458381569,0.990779323482919,36.58,66.46586,15.5394421946804,12.0148520828482,668.025775806359,607.849040851114,0.0,147.895143759395,0.0,32.0,2.139203815936692
0 days 00:03:33,,-,2.11450432182742,38.0306532702774,2.16436403844232,-,28.0383442057769,1.02357986034845,35.29,63.98077,15.7201152152811,11.3816541819849,632.819972518359,575.814627605349,0.0,140.100882629039,0.0,33.0,2.1391748496386955
0 days 00:03:34,,-,2.11450432182742,38.0306532702774,2.16436403844232,-,28.0383442057769,1.02357986034845,35.29,63.98077,15.8958985409806,11.3816541819849,632.819972518359,575.814627605349,0.0,140.100882629039,0.0,34.0,2.169178286571562
0 days 00:03:35,,-,2.25419329809136,40.5430449297007,2.3355242707608,-,28.1891353566719,1.03607985736551,38.96,68.72544,16.0774881903083,12.1335522057721,674.625502640931,613.854254679026,0.0,149.356266345262,0.0,35.0,2.2559114679913694
0 days 00:03:36,,-,2.39090698757683,43.0019242369933,2.55844493580912,-,28.3165846065037,1.0700729677494,36.36,72.5382,16.2705668158741,12.8694352775656,715.540601432645,651.083661773164,0.0,158.414516246512,0.0,36.0,2.3487880822210325
0 days 00:03:37,,-,2.39090698757683,43.0019242369933,2.55844493580912,-,28.3165846065037,1.0700729677494,36.36,72.5382,16.4693280940498,12.8694352775656,715.540601432645,651.083661773164,0.0,158.414516246512,0.0,37.0,2.3732407045450086
0 days 00:03:38,,-,2.28135840948605,41.031626069893,2.46549808394543,-,29.3649431502927,1.08071492567486,35.71,71.74139,16.6635358668996,12.2797727173681,682.755363085666,621.25176545265,0.0,151.15614731208,0.0,38.0,2.3193388161653994
0 days 00:03:39,,-,2.28135840948605,41.031626069893,2.46549808394543,-,29.3649431502927,1.08071492567486,35.71,71.74139,16.8531901344234,12.2797727173681,682.755363085666,621.25176545265,0.0,151.15614731208,0.0,39.0,2.254333264405904
0 days 00:03:40,,-,2.19081777265134,39.4031973498443,2.41719620695503,-,29.1601888561851,1.10333056319409,34.09,68.41863,17.0390809822914,11.7924234094325,655.658741564449,596.596047067987,0.0,145.157189067637,0.0,40.0,2.248744005363997
0 days 00:03:41,,-,2.36199458682765,42.4819170292743,2.62830468868076,-,29.9879010709894,1.11274797297939,37.26,75.78684,17.2283235602266,12.7138097044697,706.887819568514,643.21033510331,0.0,156.49886498864,0.0,41.0,2.3070429956474543
0 days 00:03:42,,-,2.36199458682765,42.4819170292743,2.62830468868076,-,29.9879010709894,1.11274797297939,37.26,75.78684,17.4246812878845,12.7138097044697,706.887819568514,643.21033510331,0.0,156.49886498864,0.0,42.0,2.3753016727705796
0 days 00:03:43,,-,2.40671275290553,43.2862005918261,2.74830549074931,-,30.0008133138579,1.14193332271638,35.29,76.89691,17.6228977745601,12.9545123110792,720.270884496006,655.387834047875,0.0,159.461760108972,0.0,43.0,2.403906886839836
0 days 00:03:44,,-,2.40671275290553,43.2862005918261,2.74830549074931,-,30.0008133138579,1.14193332271638,35.29,76.89691,17.8229730202535,12.9545123110792,720.270884496006,655.387834047875,0.0,159.461760108972,0.0,44.0,2.3907808687411274
0 days 00:03:45,,-,2.31097913898358,41.5643730033018,2.64893826185312,-,30.1657850666108,1.14624066360815,37.5,74.7,18.0190689945727,12.4392109820616,691.620130602623,629.317981798937,0.0,153.118730364705,0.0,45.0,2.3676110561275725
0 days 00:03:46,,-,2.40108048116881,43.1849007404463,2.78121075080575,-,30.8943580116441,1.15831633825614,38.96,79.36152,18.2149308574156,12.9241957170176,718.585281866181,653.854072958255,0.0,159.088582228286,0.0,46.0,2.3608851328988236
0 days 00:03:47,,-,2.40108048116881,43.1849007404463,2.78121075080575,-,30.8943580116441,1.15831633825614,38.96,79.36152,18.4145378801562,12.9241957170176,718.585281866181,653.854072958255,0.0,159.088582228286,0.0,47.0,2.3755989798977692
0 days 00:03:48,,-,2.36744869400435,42.5800124820925,2.75447197949303,-,29.9225069499521,1.16347694734371,36.8,75.7344,18.6127469612289,12.7431672995882,708.520101857106,644.695579025704,0.0,156.860238205767,0.0,48.0,2.403202683448638
0 days 00:03:49,,-,2.41255345398265,43.3912491723499,2.85739903310312,-,31.6154197015145,1.18438786439576,40.81,81.70162,18.8114329288456,12.9859508090544,722.018864983422,656.978353906813,0.0,159.8487479092,0.0,49.0,2.42585408058572
0 days 00:03:50,,-,2.41255345398265,43.3912491723499,2.85739903310312,-,31.6154197015145,1.18438786439576,40.81,81.70162,19.0119937246744,12.9859508090544,722.018864983422,656.978353906813,0.0,159.8487479092,0.0,50.0,2.420783833388876
0 days 00:03:51,,-,2.48326480709911,44.6630360989048,2.89824541303048,-,31.3445427879788,1.16711089560204,40.54,83.22862,19.2154937144993,13.3665658589286,743.181061756432,676.234229168885,0.0,164.533875710191,0.0,51.0,2.3868338715825925
0 days 00:03:52,,-,2.30625715507871,41.4794452352285,2.72382198322533,-,30.8913296347339,1.18105735833799,39.47,76.49286,19.414575383506,12.4137941563292,690.206955091904,628.032107196706,0.0,152.805865497982,0.0,52.0,2.3647780688268796
0 days 00:03:53,,-,2.30625715507871,41.4794452352285,2.72382198322533,-,30.8913296347339,1.18105735833799,39.47,76.49286,19.6062995376982,12.4137941563292,690.206955091904,628.032107196706,0.0,152.805865497982,0.0,53.0,2.4013743435980253
0 days 00:03:54,,-,2.61501700530144,47.0326799514648,3.10956200000127,-,31.5540013058111,1.18911731499154,42.25,88.1335,19.8108576295548,14.0757429186186,782.611306275194,712.112539825871,0.0,173.263391685127,0.0,54.0,2.488546442513326
0 days 00:03:55,,-,2.54151249530282,45.7106563903385,3.0279921695021,-,31.4407110520537,1.19141344970697,38.96,85.08864,20.0251943644877,13.6800932597437,760.613185241749,692.096041578381,0.0,168.393197464326,0.0,55.0,2.563851154421607
0 days 00:03:56,,-,2.54151249530282,45.7106563903385,3.0279921695021,-,31.4407110520537,1.19141344970697,38.96,85.08864,20.2364758048326,13.6800932597437,760.613185241749,692.096041578381,0.0,168.393197464326,0.0,56.0,2.5755393137374245
0 days 00:03:57,,-,2.53847140623519,45.6559605437983,3.04116782089488,-,32.1828561075511,1.19803115111911,41.66,87.23604,20.4476308390159,13.6637241165137,759.703060878161,691.267902543185,0.0,168.191703781797,0.0,57.0,2.52856969596194
0 days 00:03:58,,-,2.47809560450805,44.5700648292814,3.00405266111727,-,32.1418834104313,1.21224243957837,38.46,84.76584,20.6561498814317,13.3387418078351,741.63404451563,674.826569494576,0.0,164.19137943907,0.0,58.0,2.4694818874810074
0 days 00:03:59,,-,2.47809560450805,44.5700648292814,3.00405266111727,-,32.1418834104313,1.21224243957837,38.46,84.76584,20.8621593382416,13.3387418078351,741.63404451563,674.826569494576,0.0,164.19137943907,0.0,59.0,2.442555405282616
0 days 00:04:00,,-,2.35452181063973,42.3475145798512,2.87027279626395,-,31.760529744119,1.21904701977855,37.73,79.79895,21.0630323164378,12.6735863038966,704.651398496653,641.175374099254,0.0,156.003740656753,0.0,60.0,2.454993344333445
0 days 00:04:01,,-,2.53049775700441,45.5125495864102,3.03275858849394,-,31.024330996814,1.19848301785658,40.26,83.86158,21.2660834468715,13.6208046875126,757.316740625699,689.096545495066,0.0,167.663393064493,0.0,61.0,2.4740367908491434
0 days 00:04:02,,-,2.53049775700441,45.5125495864102,3.03275858849394,-,31.024330996814,1.19848301785658,40.26,83.86158,21.4764492081564,13.6208046875126,757.316740625699,689.096545495066,0.0,167.663393064493,0.0,62.0,2.466868855257344
0 days 00:04:03,,-,2.38875103968568,42.9631481957857,2.87075300667104,-,31.0674904027525,1.20177990882163,37.5,79.2,21.680923113577,12.8578305468123,714.895378402765,650.49656137367,0.0,158.271669433983,0.0,63.0,2.444526462099892
0 days 00:04:04,,-,2.38875103968568,42.9631481957857,2.87075300667104,-,31.0674904027525,1.20177990882163,37.5,79.2,21.8795051631333,12.8578305468123,714.895378402765,650.49656137367,0.0,158.271669433983,0.0,64.0,2.4464375054781864
0 days 00:04:05,,-,2.55466036576847,45.947128880728,3.10783827097912,-,31.6791386770724,1.21653677045412,39.21,86.14437,22.0849834135634,13.750863753483,764.548024693653,695.676424960827,0.0,169.264336973437,0.0,65.0,2.480895710322768
0 days 00:04:06,,-,2.49503705962841,44.8747672595038,3.01855034955271,-,31.5799718068055,1.20982184930042,38.7,83.9403,22.2948795575555,13.4299318714018,746.70421204994,679.440008952006,0.0,165.313870791242,0.0,66.0,2.5092136851434708
0 days 00:04:07,,-,2.49503705962841,44.8747672595038,3.01855034955271,-,31.5799718068055,1.20982184930042,38.7,83.9403,22.5022973942361,13.4299318714018,746.70421204994,679.440008952006,0.0,165.313870791242,0.0,67.0,2.498391465203102
0 days 00:04:08,,-,2.48766374072056,44.7421536100819,3.02143780551259,-,29.9581807541294,1.21456841455486,33.33,78.95877,22.7094087509285,13.3902438153802,744.497556135137,677.432131816303,0.0,164.825336208346,0.0,68.0,2.4661942201077673
0 days 00:04:09,,-,2.42696941342863,43.6505290185005,2.98856366607903,-,32.3624803697221,1.23139733428162,42.25,84.162,22.9136908021666,13.063546992435,726.333212779384,660.904058968878,0.0,160.803907291698,0.0,69.0,2.4573198588747553
0 days 00:04:10,,-,2.42696941342863,43.6505290185005,2.98856366607903,-,32.3624803697221,1.23139733428162,42.25,84.162,23.1154500279386,13.063546992435,726.333212779384,660.904058968878,0.0,160.803907291698,0.0,70.0,2.4865131963821847
0 days 00:04:11,,-,2.66691283654739,47.966058211284,3.25785073648906,-,32.3722428483147,1.22158125749123,42.55,91.9931,23.3271827620313,14.3550804440286,798.142472687989,726.244636144941,0.0,176.701857942808,0.0,71.0,2.526126635264692
0 days 00:04:12,,-,2.48789728423999,44.7463540330933,3.06338095733113,-,32.23270128875,1.23131327677257,40.81,85.61938,23.5414480290795,13.3915009003372,744.56745005875,677.495729593467,0.0,164.840810120065,0.0,72.0,2.549503793499698
0 days 00:04:13,,-,2.48789728423999,44.7463540330933,3.06338095733113,-,32.23270128875,1.23131327677257,40.81,85.61938,23.7482723207625,13.3915009003372,744.56745005875,677.495729593467,0.0,164.840810120065,0.0,73.0,2.5626882257190657
0 days 00:04:14,,-,2.68147153457212,48.2279052980597,3.27183092836331,-,32.3990013990071,1.22016246906958,41.37,92.37921,23.9631427358659,14.4334449404011,802.499538686299,730.209211291463,0.0,177.666474766779,0.0,74.0,2.584169614272095
0 days 00:04:15,,-,2.59224693590931,46.6231463293041,3.17417278729356,-,32.8279257740349,1.22448704377777,41.37,90.6003,24.1823505572865,13.9531794162195,775.796775541806,705.91187194724,0.0,171.754713369158,0.0,75.0,2.6140335010892386
0 days 00:04:16,,-,2.59224693590931,46.6231463293041,3.17417278729356,-,32.8279257740349,1.22448704377777,41.37,90.6003,24.3978496616037,13.9531794162195,775.796775541806,705.91187194724,0.0,171.754713369158,0.0,76.0,2.634114530221447
0 days 00:04:17,,-,2.67044891006879,48.0296566559136,3.3149698699758,-,33.6633214217471,1.24135303898789,44.11,95.76281,24.6165993156956,14.3741139194239,799.200733919967,727.20756766364,0.0,176.936147850034,0.0,77.0,2.6262585334359043
0 days 00:04:18,,-,2.56512073165252,46.1352649577791,3.14876359445105,-,32.7002152237732,1.22753036751706,40.0,89.2,24.8342214397209,13.8071683284513,767.678559061892,698.524956233126,0.0,169.9574102757,0.0,78.0,2.5882418020626807
0 days 00:04:19,,-,2.56512073165252,46.1352649577791,3.14876359445105,-,32.7002152237732,1.22753036751706,40.0,89.2,25.0474654839047,13.8071683284513,767.678559061892,698.524956233126,0.0,169.9574102757,0.0,79.0,2.5430082287677234
0 days 00:04:20,,-,2.52336847356633,45.3843250641427,3.12645852617018,-,32.2069491044799,1.23900197649354,38.7,86.4171,25.2589740502496,13.5824301910313,755.183118621343,687.155123268773,0.0,167.191027559312,0.0,80.0,2.529996979396886
0 days 00:04:21,,-,2.53735976191987,45.6359669410049,3.15038244692756,-,32.9223988074884,1.24159864683274,41.09,89.00094,25.4693287018132,13.6577405150428,759.37037263638,690.96518334283,0.0,168.118049475141,0.0,81.0,2.573364401574311
0 days 00:04:22,,-,2.69858897978574,48.5357730177291,3.35690096293173,-,33.5247830172282,1.24394673960251,44.11,96.33624,25.68696658354,14.5255822984993,807.62237579656,734.870575772721,0.0,178.800626708691,0.0,82.0,2.654199043656081
0 days 00:04:23,,-,2.69858897978574,48.5357730177291,3.35690096293173,-,33.5247830172282,1.24394673960251,44.11,96.33624,25.9113061323724,14.5255822984993,807.62237579656,734.870575772721,0.0,178.800626708691,0.0,83.0,2.720619212605007
0 days 00:04:24,,-,2.7420697022107,49.3178003994729,3.43586000382723,-,32.9693296735363,1.25301701888073,40.54,95.79602,26.1374530045364,14.7596241687926,820.635103784868,746.711098269029,0.0,181.681532425555,0.0,84.0,2.7308391212270537
0 days 00:04:25,,-,2.67756643713591,48.1576697326602,3.38219890573154,-,34.2231508167611,1.26316152563869,43.47,97.41627,26.3627260519409,14.4124251353777,801.330837526999,729.145788434965,0.0,177.4077344124,0.0,85.0,2.6881915211489904
0 days 00:04:26,,-,2.67756643713591,48.1576697326602,3.38219890573154,-,34.2231508167611,1.26316152563869,43.47,97.41627,26.5853179512539,14.4124251353777,801.330837526999,729.145788434965,0.0,177.4077344124,0.0,86.0,2.634692103968798
0 days 00:04:27,,-,2.52526611764921,45.418455353403,3.22543130152283,-,33.6202190361759,1.2772639204162,37.5,89.8875,26.8015793227955,13.592644560654,755.751037572361,687.671883253432,0.0,167.316759915677,0.0,87.0,2.6082482058432093
0 days 00:04:28,,-,2.64253957113369,47.5276901283038,3.35002714519984,-,34.5509111755061,1.26773017206423,43.79,97.12622,27.0163847647059,14.2238874853002,790.848144182692,719.607391376585,0.0,175.086956539315,0.0,88.0,2.605808153275653
0 days 00:04:29,,-,2.64253957113369,47.5276901283038,3.35002714519984,-,34.5509111755061,1.26773017206423,43.79,97.12622,27.2360648047567,14.2238874853002,790.848144182692,719.607391376585,0.0,175.086956539315,0.0,89.0,2.59521823319452
0 days 00:04:30,,-,2.5125425523551,45.189614250991,3.15257692769287,-,33.8363264416406,1.25473573561484,41.09,90.48018,27.4503413778918,13.5241579566567,751.943182390115,684.207045212663,0.0,166.473733628385,0.0,90.0,2.5640036888673974
0 days 00:04:31,,-,2.5610287523551,46.0616682078255,3.17604768187322,-,33.6449678359771,1.24014526543388,41.09,91.6307,27.661229865541,13.7851426022316,766.453928684075,697.410642343583,0.0,169.686287674838,0.0,91.0,2.542895954843914
0 days 00:04:32,,-,2.5610287523551,46.0616682078255,3.17604768187322,-,33.6449678359771,1.24014526543388,41.09,91.6307,27.8741337346199,13.7851426022316,766.453928684075,697.410642343583,0.0,169.686287674838,0.0,92.0,2.572487655038772
0 days 00:04:33,,-,2.66377040570177,47.9095396708952,3.31564861904103,-,34.8345599911243,1.2447201200013,45.11,98.7909,28.0913081718236,14.3381658126389,797.202019182723,725.388900061328,0.0,176.493649649958,0.0,93.0,2.6530777276927457
0 days 00:04:34,,-,2.71340460866562,48.8022411630507,3.38395573700775,-,34.071114829227,1.24712537385712,43.16,98.189,28.3148162765687,14.6053297658649,812.05633498209,738.905117456151,0.0,179.782267020961,0.0,94.0,2.734410189428374
0 days 00:04:35,,-,2.76831883239924,49.7899070575404,3.37936471041185,-,34.7567082497539,1.22072814404944,45.45,102.2625,28.5426700499303,14.900914266571,828.49083322135,753.859172154932,0.0,183.420723152052,0.0,95.0,2.757290591859333
0 days 00:04:36,,-,2.76831883239924,49.7899070575404,3.37936471041185,-,34.7567082497539,1.22072814404944,45.45,102.2625,28.7728063924918,14.900914266571,828.49083322135,753.859172154932,0.0,183.420723152052,0.0,96.0,2.708330197485248
0 days 00:04:37,,-,2.54676420893223,45.805111671443,3.1848323412105,-,34.3180572796898,1.25054071752712,40.0,92.72,28.9937335771114,13.7083614395604,762.18489603956,693.526170378114,0.0,168.74116067594,0.0,97.0,2.6317927531556706
0 days 00:04:38,,-,2.59362058637698,46.6478522729673,3.20879242996966,-,34.2817104656789,1.23718652096759,42.85,94.6128,29.2073992398786,13.9605733072741,776.20787588444,706.285939772186,0.0,171.845727438488,0.0,98.0,2.583534093832205
0 days 00:04:39,,-,2.59362058637698,46.6478522729673,3.20879242996966,-,34.2817104656789,1.23718652096759,42.85,94.6128,29.4230125387354,13.9605733072741,776.20787588444,706.285939772186,0.0,171.845727438488,0.0,99.0,2.581360653966345
0 days 00:04:40,,-,2.69137348563795,48.4059979431287,3.28221212551978,-,33.2934839694909,1.21953052708393,41.95,95.18455,29.6426890427489,14.4867437592282,805.462953013087,732.905676939077,0.0,178.322549133595,0.0,100.0,2.6066268781805717
0 days 00:04:41,,-,2.49361763075617,44.8492379632404,3.00484511249031,-,33.2080022929935,1.20501438369246,39.47,88.05757,29.8582088155756,13.4222915708392,746.279411338657,679.053474907575,0.0,165.219823578486,0.0,101.0,2.634558329665495
0 days 00:04:42,,-,2.69126701393531,48.4040829844481,3.2688082161905,-,33.6588304062561,1.21459825400627,42.85,96.28395,30.0737241627905,14.4861706584371,805.431088609102,732.876682927017,0.0,178.315494629444,0.0,102.0,2.6451223297419784
0 days 00:04:43,,-,2.69126701393531,48.4040829844481,3.2688082161905,-,33.6588304062561,1.21459825400627,42.85,96.28395,30.2974550207375,14.4861706584371,805.431088609102,732.876682927017,0.0,178.315494629444,0.0,103.0,2.6258364999574573
0 days 00:04:44,,-,2.54300967823862,45.7375841409825,3.14511777821461,-,33.4196132744821,1.23676988142374,41.66,90.52718,30.5150234019141,13.6881520838598,761.061255862607,692.503749345036,0.0,168.492396434315,0.0,104.0,2.590075790744258
0 days 00:04:45,,-,2.5757433326104,46.3263189318417,3.13882363245548,-,32.2424788792268,1.21860885466194,40.81,88.47608,30.7277899161258,13.8643461593821,770.857646461643,701.417666809133,0.0,170.661232800276,0.0,105.0,2.5767893007128384
0 days 00:04:46,,-,2.5757433326104,46.3263189318417,3.13882363245548,-,32.2424788792268,1.21860885466194,40.81,88.47608,30.9419170401429,13.8643461593821,770.857646461643,701.417666809133,0.0,170.661232800276,0.0,106.0,2.607236746113133
0 days 00:04:47,,-,2.68857185880212,48.3556089712611,3.20854434822965,-,31.4992733866271,1.19340100125098,40.54,90.07988,31.1607340040821,14.4716635593613,804.624493900491,732.142747444673,0.0,178.136921519385,0.0,107.0,2.6539958025992085
0 days 00:04:48,,-,2.69432572949275,48.4590958541862,3.23914563585113,-,32.8956699740555,1.20221011156693,42.55,94.2908,31.384479973812,14.5026346790383,806.346488154527,733.709621947986,0.0,178.518156191724,0.0,108.0,2.675460249969499
0 days 00:04:49,,-,2.69432572949275,48.4590958541862,3.23914563585113,-,32.8956699740555,1.20221011156693,42.55,94.2908,31.6084651094105,14.5026346790383,806.346488154527,733.709621947986,0.0,178.518156191724,0.0,109.0,2.6704925096356713
0 days 00:04:50,,-,2.56059565793968,46.0538787399223,3.1824323756267,-,32.551800883341,1.24284846213766,36.8,88.2464,31.8268916097106,13.7828114029932,766.324314006423,697.292703544896,0.0,169.657592103381,0.0,110.0,2.6716174935864925
0 days 00:04:51,,-,2.74195207888071,49.3156848719552,3.43243334836077,-,33.3138426100021,1.25182105653791,41.37,96.84717,32.0472977508183,14.7589910426023,820.599901968687,746.679067483726,0.0,181.673739047135,0.0,111.0,2.6887144695061838
0 days 00:04:52,,-,2.74195207888071,49.3156848719552,3.43243334836077,-,33.3138426100021,1.25182105653791,41.37,96.84717,32.2752421680318,14.7589910426023,820.599901968687,746.679067483726,0.0,181.673739047135,0.0,112.0,2.694294866426091
0 days 00:04:53,,-,2.6756149207705,48.122570517455,3.2944411728175,-,34.1707243782568,1.2312837498562,41.37,96.92991,32.5004292094032,14.4019207896678,800.746795905527,728.614358133491,0.0,177.278432635886,0.0,113.0,2.671480515159041
