t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,t_trial_s,V'O2_filtered
0 days 00:03:01,,-,0.1911539978500849,2.56927416465168,0.2055114133527,-,36.4785465040008,1.07510915630378,31.41,11.49606,22.4249876933501,0.768921581045464,57.2077656297825,52.0544067709425,0.0,12.6653057836843,0.0,1.0,0.1911504983791562
0 days 00:03:02,,-,0.172342580561649,2.31643253443077,0.170989386516192,-,25.4047489931475,0.992148231498872,81.08,16.05384,22.4400968224197,0.6932521998877959,51.577963671652,46.9317455737744,0.0,11.4189161979986,0.0,2.0,0.2184154109987512
0 days 00:03:03,,-,0.598657929700031,8.0464775497316,0.631921688049362,-,33.3233371017001,1.05556388164105,72.28,30.3576,22.4721442938793,2.40811600587796,179.163830837321,163.024491978951,0.0,39.66532651556,0.0,3.0,0.35631991271260155
0 days 00:03:04,,-,0.320264860319153,4.30463521934345,0.3342253373948749,-,34.7959263744851,1.04359041157937,83.475,23.1643125,22.5103403151461,1.28827314897719,95.8475222839027,87.2134378615866,0.0,21.2198145648629,0.0,4.0,0.6648494734426128
0 days 00:03:05,,-,1.14082869548592,15.3337190253484,1.158072928935,-,31.8652398417415,1.01511553269769,71.42,46.63726,22.571072251644505,4.58901102828637,341.422420504506,310.666591537162,0.0,75.587978476195,0.0,5.0,1.096933263573696
0 days 00:03:06,,-,1.90880243724332,25.6559467371414,1.85370360858131,-,28.8224642459354,0.971134347071779,53.57,62.73047,22.6976269337783,7.6582162749783,569.771290858385,498.880252488675,19.4312517035802,121.382056566588,2.09163096916902,6.0,1.5170326591655228
0 days 00:03:07,,-,1.36338874763743,18.325117575771895,1.2897529909521,-,34.6125931300039,0.945990637803828,57.69,55.49778,22.8329436636091,5.43695112800474,404.50916392355293,321.757395972847,45.9958980253989,78.2864710396221,4.95111927076414,7.0,1.8086038321855615
0 days 00:03:08,,-,2.0791523769092,27.9455964638334,2.03712990083786,-,30.2305885311959,0.979788650154727,57.14,71.08216,22.975501927132495,8.35900985812805,621.910333444727,561.550524323254,4.30752436190208,136.63029788887,0.4636732359420969,8.0,1.9449402539446676
0 days 00:03:09,,-,2.0791523769092,27.9455964638334,2.03712990083786,-,30.2305885311959,0.979788650154727,57.14,71.08216,23.1482547975338,8.35900985812805,621.910333444727,561.550524323254,4.30752436190208,136.63029788887,0.4636732359420969,9.0,1.9642459757940773
0 days 00:03:10,,-,1.83942671918246,24.7234774083664,1.82264412260269,-,32.9559962176383,0.990876180929225,48.38,67.58686,23.3110889970295,7.39913848017079,550.495902924707,500.90643011692293,0.0,121.875043824069,0.0,10.0,1.9281976166612536
