t,Marker,v,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett
0:00:06,,-,1.69458963107917,22.5945284143889,1.4145505038673,-,22.0684225337697,0.834745166572552,27.64,42.09572,0,6.52343865959603,489.257899469703,209.787349589436,233.785769098077
0:00:07,,-,1.69458963107917,22.5945284143889,1.4145505038673,-,22.0684225337697,0.834745166572552,27.64,42.09572,0.135904972074917,6.52343865959603,489.257899469703,209.787349589436,233.785769098077
0:00:08,,-,1.69458963107917,22.5945284143889,1.4145505038673,-,22.0684225337697,0.834745166572552,27.64,42.09572,0.271809944149835,6.52343865959603,489.257899469703,209.787349589436,233.785769098077
0:00:09,,-,2.58225679604683,34.4300906139578,2.20668377070559,-,22.2334510215609,0.854556283512853,17.44,60.37728,0.443819519513177,9.98948057528485,749.211043146364,371.27537519612,308.320090534258
0:00:10,,-,2.58225679604683,34.4300906139578,2.20668377070559,-,22.2334510215609,0.854556283512853,17.44,60.37728,0.651933698164945,9.98948057528485,749.211043146364,371.27537519612,308.320090534258
0:00:11,,-,1.98089020908708,26.4118694544945,1.66065561130844,-,22.5160131517613,0.838338037964137,32.25,50.08425,0.83549470669636,7.63237624373097,572.428218279823,252.409028531754,266.615974423249
0:00:12,,-,1.94636663789011,25.9515551718682,1.56731235286456,-,21.5945028967214,0.805250317362378,36.14,48.17462,0.99247560106778,7.43778961592537,557.834221194403,183.05657073817,322.305162992025
0:00:13,,-,1.94636663789011,25.9515551718682,1.56731235286456,-,21.5945028967214,0.805250317362378,36.14,48.17462,1.14742955139956,7.43778961592537,557.834221194403,183.05657073817,322.305162992025
0:00:14,,-,1.94636663789011,25.9515551718682,1.56731235286456,-,21.5945028967214,0.805250317362378,36.14,48.17462,1.30238350173134,7.43778961592537,557.834221194403,183.05657073817,322.305162992025
0:00:15,,-,2.21833069370071,29.5777425826762,1.78382292840939,-,20.0761501098396,0.804128497827139,22.47,48.35544,1.46813845798663,8.47468618458317,635.601463843738,206.124981745645,369.672061260476
0:00:16,,-,2.21833069370071,29.5777425826762,1.78382292840939,-,20.0761501098396,0.804128497827139,22.47,48.35544,1.64469442016545,8.47468618458317,635.601463843738,206.124981745645,369.672061260476
0:00:17,,-,2.21833069370071,29.5777425826762,1.78382292840939,-,20.0761501098396,0.804128497827139,22.47,48.35544,1.82125038234427,8.47468618458317,635.601463843738,206.124981745645,369.672061260476
0:00:18,,-,2.33363464121857,31.1151285495809,1.89484475249093,-,20.2329872748824,0.811971471036054,19.6,50.5484,2.00257710343431,8.93267904006114,669.950928004585,235.298575241868,371.739429743178
0:00:19,,-,2.33363464121857,31.1151285495809,1.89484475249093,-,20.2329872748824,0.811971471036054,19.6,50.5484,2.18867458343559,8.93267904006114,669.950928004585,235.298575241868,371.739429743178
0:00:20,,-,2.37076046467188,31.6101395289585,1.89735067183089,-,21.6035828010522,0.800313106323663,27.64,55.91572,2.37597713676706,9.04836607976075,678.627455982056,211.165608900552,403.548041562322
0:00:21,,-,2.37076046467188,31.6101395289585,1.89735067183089,-,21.6035828010522,0.800313106323663,27.64,55.91572,2.56448476342875,9.04836607976075,678.627455982056,211.165608900552,403.548041562322
0:00:22,,-,2.37775300991333,31.7033734655111,1.90262833838268,-,21.7072462046347,0.800179131495257,33.89,57.37577,2.75326721888876,9.0747496444009,680.606223330067,211.467148440274,405.036755944938
0:00:23,,-,2.37775300991333,31.7033734655111,1.90262833838268,-,21.7072462046347,0.800179131495257,33.89,57.37577,2.94232450314711,9.0747496444009,680.606223330067,211.467148440274,405.036755944938
0:00:24,,-,2.43643002989114,32.4857337318819,1.97561340232063,-,21.7311637725815,0.810864001051939,28.98,57.87306,3.13397376343455,9.3235793431929,699.268450739468,242.94193043464,390.642315842986
