t,Marker,v,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett
0:00:06,,-,1.42236011009426,25.9554764615742,1.306479425807,-,28.614328896852101,0.91852929264194205,43.16,46.440159999999999,0,7.64972650969416,419.20501273124,296.27947987514602,84.579842176040401
0:00:07,,-,1.41066322144953,25.742029588495001,1.30522049222684,-,28.823435233690699,0.925253081232006,41.66,46.200940000000003,0.11606149099020301,7.5992285109164399,416.43772239822101,303.40938518477998,74.997985293739006
0:00:08,,-,1.3711417670981501,25.0208351660247,1.24800819954561,-,28.6759261102615,0.91019632651615801,43.16,45.059040000000003,0.229912628550069,7.35931511008783,403.29046803281301,274.08692151429699,92.238661390963401
0:00:09,,-,1.3711417670981501,25.0208351660247,1.24800819954561,-,28.6759261102615,0.91019632651615801,43.16,45.059040000000003,0.34193775855918301,7.35931511008783,403.29046803281301,274.08692151429699,92.238661390963401
0:00:10,,-,1.1702010874284801,21.354034442125599,1.0779220918104999,-,28.900332056875499,0.92114261676105302,36.799999999999997,38.7136,0.44588181302744301,6.2975679587345903,345.10672413865598,246.8387774741,66.720261508353801
0:00:11,,-,1.00875509238212,18.407939642009602,0.91636306756295005,-,27.035303420970699,0.90840985535845498,38.96,32.453679999999999,0.53500404949384295,5.4119229638581698,296.57337841942802,199.82939239741,69.548755735469797
0:00:12,,-,1.00875509238212,18.407939642009602,0.91636306756295005,-,27.035303420970699,0.90840985535845498,38.96,32.453679999999999,0.61738554349924002,5.4119229638581698,296.57337841942802,199.82939239741,69.548755735469797
0:00:13,,-,0.76943448639920997,14.040775299255699,0.68094157396239796,-,29.798703340292001,0.88498967228393899,60.1,30.92145,0.68981534769515196,4.1044016750208003,224.92121179114,134.246253850724,69.931619734682499
0:00:14,,-,0.76943448639920997,14.040775299255699,0.68094157396239796,-,29.798703340292001,0.88498967228393899,60.1,30.92145,0.75229346208157999,4.1044016750208003,224.92121179114,134.246253850724,69.931619734682499
0:00:15,,-,0.76943448639920997,14.040775299255699,0.68094157396239796,-,29.798703340292001,0.88498967228393899,60.1,30.92145,0.81477157646800802,4.1044016750208003,224.92121179114,134.246253850724,69.931619734682499
0:00:16,,-,1.0486177798938401,19.1353609469679,0.91209735906974498,-,21.234238467951801,0.86980916837218303,20.059999999999999,24.93458,0.88842601656477704,5.5728240311240196,305.39075690559599,166.90133105349,110.219529400393
0:00:17,,-,1.0486177798938401,19.1353609469679,0.91209735906974498,-,21.234238467951801,0.86980916837218303,20.059999999999999,24.93458,0.97325678237188695,5.5728240311240196,305.39075690559599,166.90133105349,110.219529400393
0:00:18,,-,1.35240001967568,24.678832475833602,1.10299060972443,-,21.548809210302,0.81558014912550902,37.03,34.067599999999999,1.06964485285605,7.0913020178895003,388.60335058034502,141.28369752258601,210.860030447318
0:00:19,,-,1.8495380467721101,33.750694284162698,1.49046408616364,-,23.798374992511501,0.80585748899021403,48,50.4,1.19725134452077,9.6745144052134808,530.16338940569904,175.082424774971,305.21889852018802
0:00:20,,-,1.8495380467721101,33.750694284162698,1.49046408616364,-,23.798374992511501,0.80585748899021403,48,50.4,1.34451895268902,9.6745144052134808,530.16338940569904,175.082424774971,305.21889852018802
0:00:21,,-,1.7920134740120099,32.700975803138803,1.4574052121247401,-,25.213359528399,0.81327804353047894,46.87,51.41639,1.4896288159756399,9.3910150777001107,514.62762625796597,183.048816716022,283.26755989335902
0:00:22,,-,1.7341022312074501,31.644201299405999,1.45848974256512,-,26.5607178003164,0.84106329852858797,47.24,52.341920000000002,1.63075090982124,9.1505738947141406,501.451449430335,225.72923477027001,228.97220578849701
0:00:23,,-,1.39458808249376,25.448687636747401,1.2451694577319199,-,26.7943850008967,0.89285823775673501,39.21,42.582059999999998,1.75712652835915,7.4535219715808099,408.45300404262798,254.38681413127401,116.469210877789
0:00:24,,-,1.39458808249376,25.448687636747401,1.2451694577319199,-,26.7943850008967,0.89285823775673501,39.21,42.582059999999998,1.8705856961487699,7.4535219715808099,408.45300404262798,254.38681413127401,116.469210877789
0:00:25,,-,1.5993974928146499,29.186085635303801,1.4279965925502001,-,29.706630286375098,0.89283408218752702,43.47,53.294220000000003,1.9923757942151601,8.5480967524701406,468.43570203536399,291.70713312254497,133.61009202452999
0:00:26,,-,1.2296655047892799,22.439151547249601,1.13099369818135,-,32.665460520406597,0.91975719720231297,46.87,46.401299999999999,2.1077864980318601,6.6153533840311702,362.52136544490799,257.66380731964603,71.706759848546696
0:00:27,,-,1.2296655047892799,22.439151547249601,1.13099369818135,-,32.665460520406597,0.91975719720231297,46.87,46.401299999999999,2.20848687732212,6.6153533840311702,362.52136544490799,257.66380731964603,71.706759848546696
0:00:28,,-,1.2296655047892799,22.439151547249601,1.13099369818135,-,32.665460520406597,0.91975719720231297,46.87,46.401299999999999,2.3091872566123701,6.6153533840311702,362.52136544490799,257.66380731964603,71.706759848546696
0:00:29,,-,1.2296655047892799,22.439151547249601,1.13099369818135,-,32.665460520406597,0.91975719720231297,46.87,46.401299999999999,2.4098876359026198,6.6153533840311702,362.52136544490799,257.66380731964603,71.706759848546696
0:00:30,,-,0.73910519445797196,13.487321066751299,0.66875362166641295,-,24.430216612456402,0.90481520990641695,14.74,20.016919999999999,2.4903914338464102,3.9617879516492298,217.105979750378,143.733465217499,53.446829774447501
0:00:31,,-,0.73910519445797196,13.487321066751299,0.66875362166641295,-,24.430216612456402,0.90481520990641695,14.74,20.016919999999999,2.5506986504437399,3.9617879516492298,217.105979750378,143.733465217499,53.446829774447501
0:00:32,,-,1.0527436581159699,19.210650695546899,0.90561666920738804,-,23.871395288169602,0.860244241060652,36.58,29.9956,2.6233342540671201,5.5815760280657498,305.87036633800301,157.40220675293199,120.087032757191
0:00:33,,-,1.5917146243723299,29.045887306064401,1.3674993472477499,-,24.188588463326099,0.85913600736501305,41.09,43.966299999999997,2.7300300964897799,8.4368558230859705,462.33969910511098,236.207958122327,183.22038808140601
0:00:34,,-,1.5917146243723299,29.045887306064401,1.3674993472477499,-,24.188588463326099,0.85913600736501305,41.09,43.966299999999997,2.8584577906856401,8.4368558230859705,462.33969910511098,236.207958122327,183.22038808140601
0:00:35,,-,1.5365815711479101,28.039809692480201,1.30701069974133,-,25.231436279062301,0.85059636551863405,33.89,43.277529999999999,2.9845306044039099,8.1274554683653299,445.38455966641999,214.791857532915,189.167692240614
0:00:36,,-,1.5366081674387599,28.0402950262548,1.30703300770515,-,25.2309995622518,0.85059616068794597,33.89,43.277529999999999,3.1082496052110198,8.1275957325687198,445.39224614476598,214.795257864306,189.17126137284501
0:00:37,,-,1.3606995480628901,24.830283723775299,1.1947690970809,-,26.813347628387501,0.87805504071915796,37.729999999999997,41.503,3.2252601048571701,7.2460465567058598,397.083351307481,227.88967860194199,132.510301449401
0:00:38,,-,1.2560552366897,22.920715997987301,1.1449480434063199,-,29.821164631833302,0.91154274904644605,39.47,42.706539999999997,3.3317385723907802,6.7438250900465899,369.56161493455301,252.78717789694599,82.912192700642294
0:00:39,,-,1.2560552366897,22.920715997987301,1.1449480434063199,-,29.821164631833302,0.91154274904644605,39.47,42.706539999999997,3.4343945765392698,6.7438250900465899,369.56161493455301,252.78717789694599,82.912192700642294
0:00:40,,-,1.0251630970878001,18.707355786273801,0.95513357528106801,-,32.204514670676197,0.93168938483479502,36.36,37.850760000000001,3.5278209765011499,5.5311763647990597,303.10846479098802,227.14981587687799,48.3210719471004
0:00:41,,-,1.2183292299598001,22.232285218244499,1.14770830450529,-,31.833062070816201,0.94203461287976897,38.21,43.865079999999999,3.6200756674872201,6.58987792534126,361.12531030870099,282.66250549390998,45.6176234384588
0:00:42,,-,1.2183292299598001,22.232285218244499,1.14770830450529,-,31.833062070816201,0.94203461287976897,38.21,43.865079999999999,3.7203882536840802,6.58987792534126,361.12531030870099,282.66250549390998,45.6176234384588
0:00:43,,-,1.07560993390195,19.627918501860499,1.0467148824508901,-,33.722038870000198,0.97313612440688002,38.96,41.453440000000001,3.8151584954558602,5.8616866870092403,321.22043044810698,283.29056514231502,8.9322819757415104
0:00:44,,-,0.84473047865982498,15.414789756566099,0.84617690521287003,-,34.946128671518899,1.0017122935534899,36.58,34.385199999999998,3.8948845815993902,4.6132735362281396,252.80738978530201,230.03413186501601,0
0:00:45,,-,0.84473047865982498,15.414789756566099,0.84617690521287003,-,34.946128671518899,1.0017122935534899,36.58,34.385199999999998,3.9651088565397501,4.6132735362281396,252.80738978530201,230.03413186501601,0
0:00:46,,-,0.73451559791041199,13.4035693049345,0.72482993057816103,-,33.704444222053802,0.98681353076802603,37.97,29.806450000000002,4.0307519305623103,4.0113639265897199,219.82274317711699,200.02079026992999,0
0:00:47,,-,0.73451559791041199,13.4035693049345,0.72482993057816103,-,33.704444222053802,0.98681353076802603,37.97,29.806450000000002,4.0918138036670602,4.0113639265897199,219.82274317711699,200.02079026992999,0
0:00:48,,-,0.72308095397205296,13.1949079191981,0.71990883940255401,-,32.487372086013899,0.99561305749781603,36.14,28.297619999999998,4.15240038340899,3.94891662344433,216.40063096474901,196.906946910426,0
0:00:49,,-,0.72308095397205296,13.1949079191981,0.71990883940255401,-,32.487372086013899,0.99561305749781603,36.14,28.297619999999998,4.2125116697880802,3.94891662344433,216.40063096474901,196.906946910426,0
0:00:50,,-,0.64656623047648798,11.7986538408118,0.64016723329120495,-,31.512626301229201,0.99010310640478805,32.6,24.710799999999999,4.2694425387941397,3.5310515671320299,193.501625878835,176.07071755817401,0
0:00:51,,-,0.64656623047648798,11.7986538408118,0.64016723329120495,-,31.512626301229201,0.99010310640478805,32.6,24.710799999999999,4.3231929904271498,3.5310515671320299,193.501625878835,176.07071755817401,0
0:00:52,,-,0.63261145735752,11.5440046963051,0.61239522351072495,-,29.509234748889298,0.96804320628140395,29.26,22.559460000000001,4.3762754724061397,3.4432891308373699,188.69224436988799,163.365618801354,8.2719267673411991
0:00:53,,-,0.63261145735752,11.5440046963051,0.61239522351072495,-,29.509234748889298,0.96804320628140395,29.26,22.559460000000001,4.4286899847311103,3.4432891308373699,188.69224436988799,163.365618801354,8.2719267673411991
0:00:54,,-,0.72291490526293301,13.191877833265201,0.67435490548434296,-,28.285362289719099,0.93282750234492895,31.41,24.625440000000001,4.4845919879209601,3.9014996094360601,213.802178597096,161.00919978653499,33.303771296596402
0:00:55,,-,0.688309264615658,12.5603880404317,0.638709097735774,-,28.012480713544299,0.92793912645127696,31.25,23.4375,4.5425264996409602,3.7103340472059898,203.32630578688801,149.90817162283301,34.861867037428901
0:00:56,,-,0.688309264615658,12.5603880404317,0.638709097735774,-,28.012480713544299,0.92793912645127696,31.25,23.4375,4.59900602902621,3.7103340472059898,203.32630578688801,149.90817162283301,34.861867037428901
0:00:57,,-,0.64723251574544804,11.8108123311213,0.58839494051934405,-,27.901564832849701,0.90909360423844399,30.3,22.088699999999999,4.6536788066461696,3.4729506035919901,190.31769307684101,128.659900348853,44.208921889503003
0:00:58,,-,0.64723251574544804,11.8108123311213,0.58839494051934405,-,27.901564832849701,0.90909360423844399,30.3,22.088699999999999,4.7065448325008497,3.4729506035919901,190.31769307684101,128.659900348853,44.208921889503003
0:00:59,,-,0.73194646502751104,13.356687318020301,0.65630861347922298,-,27.5091293722461,0.89666204406705496,31.91,24.379239999999999,4.7627799676545797,3.91560729981811,214.57528003003301,136.32242660629299,58.520162283770297
0:01:00,,-,0.73194646502751104,13.356687318020301,0.65630861347922298,-,27.5091293722461,0.89666204406705496,31.91,24.379239999999999,4.8223842121073703,3.91560729981811,214.57528003003301,136.32242660629299,58.520162283770297
0:01:01,,-,0.70312135045646296,12.830681577672699,0.64197642448552195,-,27.594809896476601,0.91303787613440202,29.85,23.37255,4.8809294679278903,3.7764701072576798,206.95056187772099,142.566840477521,45.428132288974197
0:01:02,,-,0.70312135045646296,12.830681577672699,0.64197642448552195,-,27.594809896476601,0.91303787613440202,29.85,23.37255,4.9384157351161404,3.7764701072576798,206.95056187772099,142.566840477521,45.428132288974197
0:01:03,,-,0.81790623390950101,14.925296239224499,0.73452081474703901,-,28.930174412410899,0.89805014840895703,37.03,28.587160000000001,5.0004722572810802,4.3769415640472298,239.85639770978801,153.47720832729999,64.329091641275099
0:01:04,,-,0.81790623390950101,14.925296239224499,0.73452081474703901,-,28.930174412410899,0.89805014840895703,37.03,28.587160000000001,5.0670990344226796,4.3769415640472298,239.85639770978801,153.47720832729999,64.329091641275099
0:01:05,,-,0.68872520776521196,12.5679782438907,0.62828142654478703,-,28.6398693958132,0.91223817490787995,37.5,24.712499999999999,5.1285615670454003,3.6984276856521401,202.67383717373701,139.092338510481,45.014018042072202
0:01:06,,-,0.59446475321236403,10.847896956430001,0.54182457090303304,-,29.695856490407699,0.911449447549456,38.46,22.768319999999999,5.1810026318929099,3.1916392286195201,174.90182972835001,119.582960035393,39.292575518153498
0:01:07,,-,0.59446475321236403,10.847896956430001,0.54182457090303304,-,29.695856490407699,0.911449447549456,38.46,22.768319999999999,5.2295864734841198,3.1916392286195201,174.90182972835001,119.582960035393,39.292575518153498
0:01:08,,-,0.47761504045902398,8.7156029280843903,0.44189360701853497,-,28.227084279094498,0.92520873420117,34.479999999999997,18.067519999999998,5.2734608674073504,2.57287968100256,140.99380651894,102.705414182366,25.412272937831599
0:01:09,,-,0.47761504045902398,8.7156029280843903,0.44189360701853497,-,28.227084279094498,0.92520873420117,34.479999999999997,18.067519999999998,5.3126258136626099,2.57287968100256,140.99380651894,102.705414182366,25.412272937831599
0:01:10,,-,0.40414600225977199,7.3749270485359899,0.38006269911087598,-,27.113394512700602,0.94040939904332899,33.51,15.4146,5.3488396668093898,2.1851448200335,119.745936137836,93.102771698324901,15.7477115353892
0:01:11,,-,0.42569253044468303,7.7681118694285196,0.40150224677823498,-,26.300484972814999,0.94317428205475295,32.08,15.46256,5.38300082850128,2.30318299349935,126.214428043765,99.253515738192803,15.4845822388075
0:01:12,,-,0.42569253044468303,7.7681118694285196,0.40150224677823498,-,26.300484972814999,0.94317428205475295,32.08,15.46256,5.4180603918467698,2.30318299349935,126.214428043765,99.253515738192803,15.4845822388075
0:01:13,,-,0.39936605078444898,7.2877016566505297,0.36903885826580302,-,24.979889954102401,0.92406166608534701,31.57,14.17493,5.4519598341393598,2.15075832961519,117.86155646291201,85.416872281596,21.678094945008102
0:01:14,,-,0.39936605078444898,7.2877016566505297,0.36903885826580302,-,24.979889954102401,0.92406166608534701,31.57,14.17493,5.4846991553790598,2.15075832961519,117.86155646291201,85.416872281596,21.678094945008102
0:01:15,,-,0.450146878896589,8.2143591039523507,0.41335955434990801,-,25.878953173140101,0.91827706406216802,31.57,15.848140000000001,5.5194940070671299,2.4208280235617998,132.661375691187,93.651672274554898,26.8741036790829
0:01:16,,-,0.450146878896589,8.2143591039523507,0.41335955434990801,-,25.878953173140101,0.91827706406216802,31.57,15.848140000000001,5.55634438920357,2.4208280235617998,132.661375691187,93.651672274554898,26.8741036790829
0:01:17,,-,0.42727199658208198,7.7969342441985798,0.39478525046517299,-,26.9867440231011,0.92396705991316097,31.08,15.66432,5.5922826783463604,2.3009909878997501,126.094306136906,91.344658811481096,23.230736115169702
0:01:18,,-,0.42729127950323897,7.7972861223218803,0.39480298280091702,-,26.985526157719299,0.92396686227696301,31.08,15.66432,5.6273096640262299,2.3010947218636102,126.099990758126,91.348696052208197,23.231863643533899
0:01:19,,-,0.41636144055972202,7.5978365065642697,0.37936149407292402,-,25.580082501593498,0.91113503105124605,32.08,14.917199999999999,5.6618362409543996,2.2352438526413501,122.491363124746,83.623534627625602,27.643057148783001
0:01:20,,-,0.41636144055972202,7.5978365065642697,0.37936149407292402,-,25.580082501593498,0.91113503105124605,32.08,14.917199999999999,5.6958616196001604,2.2352438526413501,122.491363124746,83.623534627625602,27.643057148783001
0:01:21,,-,0.46217608344766198,8.4338701359062505,0.43113544529691999,-,26.697097582283799,0.932838069163616,31.08,16.4724,5.7318588905636796,2.49432459511962,136.68898781255501,102.94180079609301,21.2872895475797
0:01:22,,-,0.46217608344766198,8.4338701359062505,0.43113544529691999,-,26.697097582283799,0.932838069163616,31.08,16.4724,5.7698280538449396,2.49432459511962,136.68898781255501,102.94180079609301,21.2872895475797
0:01:23,,-,0.42203519820435798,7.7013722300065304,0.39279865405981002,-,26.411043551402301,0.93072486780974295,29.41,15.057919999999999,5.8061394882609099,2.2765208025986499,124.753339982406,93.101609245717697,20.273999421257599
0:01:24,,-,0.42203519820435798,7.7013722300065304,0.39279865405981002,-,26.411043551402301,0.93072486780974295,29.41,15.057919999999999,5.8407931938115798,2.2765208025986499,124.753339982406,93.101609245717697,20.273999421257599
0:01:25,,-,0.47072532944849299,8.5898782746075302,0.43304885415149702,-,27.419599483040599,0.91996080741791098,33.700000000000003,17.389199999999999,5.8773954374733499,2.5325331091670198,138.782814382353,98.732336544202894,27.360099536482299
0:01:26,,-,0.47072532944849299,8.5898782746075302,0.43304885415149702,-,27.419599483040599,0.91996080741791098,33.700000000000003,17.389199999999999,5.91594621924623,2.5325331091670198,138.782814382353,98.732336544202894,27.360099536482299
0:01:27,,-,0.46701423140220499,8.5221575073395002,0.43990502925504499,-,29.9040137557874,0.941952085559011,31.74,18.18702,5.9544473124225803,2.5260046804265799,138.425056487376,108.31231038861699,17.522416031540899
0:01:28,,-,0.46701423140220499,8.5221575073395002,0.43990502925504499,-,29.9040137557874,0.941952085559011,31.74,18.18702,5.9928987170024,2.5260046804265799,138.425056487376,108.31231038861699,17.522416031540899
0:01:29,,-,0.52378637590016697,9.5581455456234803,0.49927328536249999,-,32.575112269151603,0.95320021354977102,26.66,20.608180000000001,6.03374594662312,2.8407846128067402,155.674996781809,127.42136049107199,14.1327746255694
0:01:30,,-,0.52378637590016697,9.5581455456234803,0.49927328536249999,-,32.575112269151603,0.95320021354977102,26.66,20.608180000000001,6.0769890012847396,2.8407846128067402,155.674996781809,127.42136049107199,14.1327746255694
0:01:31,,-,0.52378637590016697,9.5581455456234803,0.49927328536249999,-,32.575112269151603,0.95320021354977102,26.66,20.608180000000001,6.1202320559463503,2.8407846128067402,155.674996781809,127.42136049107199,14.1327746255694
0:01:32,,-,0.48916374016474701,8.9263456234442895,0.48234620587306098,-,33.284314970926701,0.98606287888511601,23.16,19.36176,6.1621862040644899,2.6714392275327898,146.39486966879701,133.20740656494701,0
0:01:33,,-,0.48916374016474701,8.9263456234442895,0.48234620587306098,-,33.284314970926701,0.98606287888511601,23.16,19.36176,6.2028514456391601,2.6714392275327898,146.39486966879701,133.20740656494701,0
0:01:34,,-,0.50290797011351496,9.1771527392977195,0.50633894886674302,-,34.736375317449998,1.0068222795364601,23.8,20.634599999999999,6.24408798102123,2.7464997277755199,150.50818508209801,136.95018853421399,0
0:01:35,,-,0.50290797011351496,9.1771527392977195,0.50633894886674302,-,34.736375317449998,1.0068222795364601,23.8,20.634599999999999,6.2858958102107003,2.7464997277755199,150.50818508209801,136.95018853421399,0
0:01:36,,-,0.4510493947243,8.2308283708813796,0.45619708118533803,-,36.017008757832201,1.0114126889898301,27.77,19.938859999999998,6.3255480815339897,2.4632877453582198,134.988168445631,122.82823760337899,0
0:01:37,,-,0.4510493947243,8.2308283708813796,0.45619708118533803,-,36.017008757832201,1.0114126889898301,27.77,19.938859999999998,6.3630447949911098,2.4632877453582198,134.988168445631,122.82823760337899,0
0:01:38,,-,0.4510493947243,8.2308283708813796,0.45619708118533803,-,36.017008757832201,1.0114126889898301,27.77,19.938859999999998,6.4005415084482298,2.4632877453582198,134.988168445631,122.82823760337899,0
0:01:39,,-,0.50963467109763005,9.2999027572560191,0.53183752625176395,-,37.325031201332799,1.0435662179465,26.31,22.521360000000001,6.4404733823851901,2.7832358375999999,152.52132390048001,138.78198087542501,0
0:01:40,,-,0.50964922321078499,9.3001683067661496,0.53185228047760102,-,37.323965452474901,1.04356537056397,26.31,22.521360000000001,6.4828410216763404,2.7833153101420902,152.525678995786,138.78594365740199,0
0:01:41,,-,0.54407274718920695,9.9283348027227607,0.57192717007932403,-,39.086023164848299,1.0511961369762,28.43,25.04683,6.5266401169081503,2.9713103407527002,162.82780667324801,148.160040667224,0
0:01:42,,-,0.54407274718920695,9.9283348027227607,0.57192717007932403,-,39.086023164848299,1.0511961369762,28.43,25.04683,6.5718700632062799,2.9713103407527002,162.82780667324801,148.160040667224,0
0:01:43,,-,0.48009569015143899,8.7608702582379401,0.52237828585214496,-,41.386124490583398,1.08807118365793,29.7,23.819400000000002,6.6144407338201496,2.62191645523037,143.681021746624,130.738026016693,0
0:01:44,,-,0.48009569015143899,8.7608702582379401,0.52237828585214496,-,41.386124490583398,1.08807118365793,29.7,23.819400000000002,6.6543521287497596,2.62191645523037,143.681021746624,130.738026016693,0
0:01:45,,-,0.50261545163421795,9.1718148108434008,0.55394283123093402,-,40.750279231179903,1.1021205763369,31.08,24.615359999999999,6.6951995819618197,2.7449022149670101,150.420641380192,136.87053089649501,0
0:01:46,,-,0.50261545163421795,9.1718148108434008,0.55394283123093402,-,40.750279231179903,1.1021205763369,31.08,24.615359999999999,6.7369830934563204,2.7449022149670101,150.420641380192,136.87053089649501,0
0:01:47,,-,0.43313684748523901,7.9039570708985103,0.48176659019719198,-,43.3559049732891,1.11227339117947,28.98,22.633379999999999,6.7758786515008804,2.36546307555881,129.627376540623,117.950353641899,0
0:01:48,,-,0.43313684748523901,7.9039570708985103,0.48176659019719198,-,43.3559049732891,1.11227339117947,28.98,22.633379999999999,6.81188625609549,2.36546307555881,129.627376540623,117.950353641899,0
0:01:49,,-,0.53052977503607501,9.6812002743809291,0.59849794322781802,-,41.6821657153858,1.1281137673886901,31.91,26.357659999999999,6.8519421032327701,2.8973489570755699,158.774722847741,144.47206453658899,0
0:01:50,,-,0.53052977503607501,9.6812002743809291,0.59849794322781802,-,41.6821657153858,1.1281137673886901,31.91,26.357659999999999,6.8960461929127002,2.8973489570755699,158.774722847741,144.47206453658899,0
0:01:51,,-,0.51661462357465104,9.4272741528221005,0.58260183999330994,-,38.240109935922803,1.1277300591339601,28.84,23.59112,6.9395718842473801,2.82135501390515,154.610254762002,140.682737802129,0
0:01:52,,-,0.51661462357465104,9.4272741528221005,0.58260183999330994,-,38.240109935922803,1.1277300591339601,28.84,23.59112,6.9825191772368296,2.82135501390515,154.610254762002,140.682737802129,0
0:01:53,,-,0.45302819596156202,8.2669378825102608,0.48997271326644198,-,37.9095167874654,1.0815501499337501,31.57,21.372890000000002,7.0228234314772404,2.4740944483385601,135.58037576895299,123.367098028386,0
0:01:54,,-,0.43030404600983402,7.8522636133181303,0.44324467228652698,-,33.397710603147701,1.03007321543148,44.77,20.325579999999999,7.0595400930580396,2.34999247468668,128.77958761283,117.17893477564201,0
0:01:55,,-,0.43030404600983402,7.8522636133181303,0.44324467228652698,-,33.397710603147701,1.03007321543148,44.77,20.325579999999999,7.0953122007282703,2.34999247468668,128.77958761283,117.17893477564201,0
0:01:56,,-,0.46413199565068303,8.4695619644285198,0.48912920549979599,-,35.279015783095403,1.0538579759278801,27.02,19.967780000000001,7.1324904037722696,2.5347349325539201,138.90347430395499,126.390847006809,0
0:01:57,,-,0.46413199565068303,8.4695619644285198,0.48912920549979599,-,35.279015783095403,1.0538579759278801,27.02,19.967780000000001,7.1710747021900296,2.5347349325539201,138.90347430395499,126.390847006809,0
0:01:58,,-,0.43903738660792002,8.0116311424803008,0.46142609982569899,-,35.8323925931373,1.05099500384411,33.33,20.164650000000002,7.2086159159971102,2.3976873194707,131.39326510699499,119.557168393954,0
0:01:59,,-,0.43903738660792002,8.0116311424803008,0.46142609982569899,-,35.8323925931373,1.05099500384411,33.33,20.164650000000002,7.2451140451934997,2.3976873194707,131.39326510699499,119.557168393954,0
0:02:00,,-,0.32576288931414099,5.9445782721558604,0.33794651612578402,-,30.196134436031901,1.03740029085969,28.43,13.61797,7.2769037971958301,1.77906841806206,97.492949309801105,88.7106424242033,0
0:02:01,,-,0.32576288931414099,5.9445782721558604,0.33794651612578402,-,30.196134436031901,1.03740029085969,28.43,13.61797,7.3039851720041096,1.77906841806206,97.492949309801105,88.7106424242033,0
0:02:02,,-,0.50733502935642605,9.2579384919055894,0.51998374252900204,-,34.955165667342598,1.0249316771771499,32.78,22.093720000000001,7.3386137895164003,2.77067694851584,151.83309677866799,138.155750255242,0
0:02:03,,-,0.50733502935642605,9.2579384919055894,0.51998374252900204,-,34.955165667342598,1.0249316771771499,32.78,22.093720000000001,7.3807896497326899,2.77067694851584,151.83309677866799,138.155750255242,0
0:02:04,,-,0.47248660614876098,8.6220183603788492,0.50106273228007203,-,37.028287727783002,1.0604802882440101,31.41,21.672899999999998,7.4215169974858997,2.58036144241707,141.40380704445499,128.66594613197,0
0:02:05,,-,0.47248660614876098,8.6220183603788492,0.50106273228007203,-,37.028287727783002,1.0604802882440101,31.41,21.672899999999998,7.4607958327760304,2.58036144241707,141.40380704445499,128.66594613197,0
0:02:06,,-,0.37754250120462302,6.8894617008142802,0.40121421598993701,-,37.522874788398902,1.0626994701518,26.43,17.68167,7.4961282134880403,2.0618491620805499,112.989334082014,102.811090283539,0
0:02:07,,-,0.37754250120462302,6.8894617008142802,0.40121421598993701,-,37.522874788398902,1.0626994701518,26.43,17.68167,7.5275141396219301,2.0618491620805499,112.989334082014,102.811090283539,0
